asset_id,asset_code,asset_name,district,structure_length_m,route_class,lanes_count,built_year,bridge_age_years,bridge_type_context,highway_raw,railway_raw,reported_width_m_context_only,render_width_used_as_model_fact,shared_features_present,transfer_scope
12793,AP_BR_OSM_W854500428,Service Road,,29.7,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12794,AP_BR_OSM_W854500429,Service Road,,26.01,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12795,AP_BR_OSM_W854500432,Unnamed Road Bridge - OSM 854500432,,25.51,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12796,AP_BR_OSM_W854500433,Unnamed Road Bridge - OSM 854500433,,24.09,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12797,AP_BR_OSM_W854500435,Service Road,,26.84,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12798,AP_BR_OSM_W854500437,Unnamed Road Bridge - OSM 854500437,,460.51,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12799,AP_BR_OSM_W854508874,Unnamed Road Bridge - OSM 854508874,,10.89,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12800,AP_BR_OSM_W854532838,Vijayawada - Mangalagiri Road -  Old NH16 Road,,33.68,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12801,AP_BR_OSM_W854532841,Vijayawada - Mangalagiri Road -  Old NH16 Road,,29.26,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12802,AP_BR_OSM_W854930996,Guntur - Amaravathi Road,,18.7,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12803,AP_BR_OSM_W854930997,Guntur - Amaravathi Road,,13.02,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12804,AP_BR_OSM_W854944945,Donabanda - Keesara Road,,23.61,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12805,AP_BR_OSM_W854961826,Guntur - Chirala Road,,19.56,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12806,AP_BR_OSM_W854964262,Tenali - Vellaturu Road,,11.34,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12807,AP_BR_OSM_W855190627,Unnamed Road Bridge - OSM 855190627,,7.42,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12808,AP_BR_OSM_W855190629,Unnamed Road Bridge - OSM 855190629,,10.83,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12809,AP_BR_OSM_W855190631,Unnamed Road Bridge - OSM 855190631,,10.6,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12810,AP_BR_OSM_W855190632,Unnamed Road Bridge - OSM 855190632,,5.44,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12811,AP_BR_OSM_W855196543,Unnamed Road Bridge - OSM 855196543,,11.37,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12812,AP_BR_OSM_W855196545,Unnamed Road Bridge - OSM 855196545,,17.27,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12813,AP_BR_OSM_W855198465,Unnamed Road Bridge - OSM 855198465,,6.04,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12814,AP_BR_OSM_W855198469,Unnamed Road Bridge - OSM 855198469,,8.99,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12815,AP_BR_OSM_W855198470,Unnamed Road Bridge - OSM 855198470,,7.15,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12816,AP_BR_OSM_W855215970,Unnamed Road Bridge - OSM 855215970,,39.42,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12817,AP_BR_OSM_W855224338,Unnamed Road Bridge - OSM 855224338,,20.39,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12818,AP_BR_OSM_W855247308,Gannavaram - Manikonda Road,,8.79,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12819,AP_BR_OSM_W855259391,Unnamed Road Bridge - OSM 855259391,,19.28,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12820,AP_BR_OSM_W855259395,Unnamed Road Bridge - OSM 855259395,,23.03,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12821,AP_BR_OSM_W855260033,Unnamed Road Bridge - OSM 855260033,,24.83,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12822,AP_BR_OSM_W855269107,Mantada - Lankapalli Road,,14.91,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12823,AP_BR_OSM_W855269110,Mantada - Lankapalli Road,,7.63,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12824,AP_BR_OSM_W855269112,Kavutaram - Nidamolu - Iluru Road,,16.33,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12825,AP_BR_OSM_W855269114,Kavutaram - Nidamolu - Iluru Road,,16.46,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12826,AP_BR_OSM_W855305180,Unnamed Road Bridge - OSM 855305180,,8.37,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12827,AP_BR_OSM_W855309809,Tenali - Narakoduru Road,,32.71,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12828,AP_BR_OSM_W855347250,Unnamed Road Bridge - OSM 855347250,,8.85,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12829,AP_BR_OSM_W855347252,Unnamed Road Bridge - OSM 855347252,,15.29,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12830,AP_BR_OSM_W855347254,Unnamed Road Bridge - OSM 855347254,,13.57,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12831,AP_BR_OSM_W855347256,Unnamed Road Bridge - OSM 855347256,,7.93,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12832,AP_BR_OSM_W855352865,Unnamed Road Bridge - OSM 855352865,,8.55,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12833,AP_BR_OSM_W855355996,Unnamed Road Bridge - OSM 855355996,,28.06,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12834,AP_BR_OSM_W855355998,Unnamed Road Bridge - OSM 855355998,,3.95,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12835,AP_BR_OSM_W855360851,Unnamed Road Bridge - OSM 855360851,,17.58,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12836,AP_BR_OSM_W855374531,Service Road,,7.62,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12837,AP_BR_OSM_W855376821,Unnamed Road Bridge - OSM 855376821,,25.7,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12838,AP_BR_OSM_W855376823,Unnamed Road Bridge - OSM 855376823,,22.98,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12839,AP_BR_OSM_W855376825,Service Road,,27.37,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12840,AP_BR_OSM_W855376827,Service Road,,22.75,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12841,AP_BR_OSM_W855378328,Unnamed Road Bridge - OSM 855378328,,50.03,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12842,AP_BR_OSM_W855384696,Tenali - Mangalagiri Road,,25.77,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12843,AP_BR_OSM_W855470771,Guntur - Hanumanpalem Road,,78.72,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12844,AP_BR_OSM_W855541785,Vijayawada - Vissannapeta Road,,9.17,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12845,AP_BR_OSM_W855541788,Vijayawada - Vissannapeta Road,,13.88,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12846,AP_BR_OSM_W855541790,Vijayawada - Vissannapeta Road,,35.8,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12847,AP_BR_OSM_W855541791,Unnamed Road Bridge - OSM 855541791,,32.55,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12848,AP_BR_OSM_W855714899,Sattenapalle - Amaravathi Road,,51.27,ARTERIAL,3.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12849,AP_BR_OSM_W856062291,Jillella Road,,8.34,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12850,AP_BR_OSM_W856062294,Jillella Road,,25.16,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12851,AP_BR_OSM_W856308031,Unnamed Road Bridge - OSM 856308031,,43.81,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12852,AP_BR_OSM_W856308034,Unnamed Road Bridge - OSM 856308034,,45.76,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12853,AP_BR_OSM_W856308038,Unnamed Road Bridge - OSM 856308038,,39.22,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12854,AP_BR_OSM_W856308039,Unnamed Road Bridge - OSM 856308039,,41.94,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12855,AP_BR_OSM_W856308042,Unnamed Road Bridge - OSM 856308042,,72.45,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12856,AP_BR_OSM_W856308043,Unnamed Road Bridge - OSM 856308043,,74.37,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12857,AP_BR_OSM_W856308046,Unnamed Road Bridge - OSM 856308046,,65.26,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12858,AP_BR_OSM_W856308047,Unnamed Road Bridge - OSM 856308047,,68.94,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12859,AP_BR_OSM_W856389289,Karumanchi - Ethamukkala - Motumala Road,,40.56,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12860,AP_BR_OSM_W856389290,Karumanchi - Ethamukkala - Motumala Road,,176.25,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12861,AP_BR_OSM_W856389295,Tanguturu - Podili Road,,29.28,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12862,AP_BR_OSM_W856650517,Unnamed Road Bridge - OSM 856650517,,43.32,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12863,AP_BR_OSM_W856650519,Unnamed Road Bridge - OSM 856650519,,90.64,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12864,AP_BR_OSM_W856650521,Unnamed Road Bridge - OSM 856650521,,31.01,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12865,AP_BR_OSM_W856714389,Unnamed Road Bridge - OSM 856714389,,36.96,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12866,AP_BR_OSM_W856775820,Inkollu - Naguluppalapadu Road,,23.91,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12867,AP_BR_OSM_W856785955,Jillella Road,,7.39,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12868,AP_BR_OSM_W856797614,Unnamed Road Bridge - OSM 856797614,,12.73,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12869,AP_BR_OSM_W856797616,Unnamed Road Bridge - OSM 856797616,,14.42,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12870,AP_BR_OSM_W856797618,Vantivelegala - Yallur Road,,6.49,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12871,AP_BR_OSM_W856797639,Kotapadu Road,,12.87,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12872,AP_BR_OSM_W856797658,Kotapadu Road,,8.92,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12873,AP_BR_OSM_W856799036,Unnamed Road Bridge - OSM 856799036,,6.93,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12874,AP_BR_OSM_W856820160,Unnamed Road Bridge - OSM 856820160,,44.74,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12875,AP_BR_OSM_W857226842,Unnamed Road Bridge - OSM 857226842,,39.41,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12876,AP_BR_OSM_W857227912,Unnamed Road Bridge - OSM 857227912,,55.73,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12877,AP_BR_OSM_W857244622,Unnamed Road Bridge - OSM 857244622,,13.47,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12878,AP_BR_OSM_W857560762,Yalluru - Gundupala Road,,23.87,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12879,AP_BR_OSM_W857561999,Unnamed Road Bridge - OSM 857561999,,36.19,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12880,AP_BR_OSM_W857563659,Unnamed Road Bridge - OSM 857563659,,23.87,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12881,AP_BR_OSM_W857567255,Unnamed Road Bridge - OSM 857567255,,123.89,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12882,AP_BR_OSM_W857572042,Unnamed Road Bridge - OSM 857572042,,26.75,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12883,AP_BR_OSM_W857572043,Unnamed Road Bridge - OSM 857572043,,19.16,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12884,AP_BR_OSM_W857572046,Unnamed Road Bridge - OSM 857572046,,14.01,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12885,AP_BR_OSM_W857580614,Unnamed Road Bridge - OSM 857580614,,26.15,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12886,AP_BR_OSM_W857580615,Unnamed Road Bridge - OSM 857580615,,29.2,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12887,AP_BR_OSM_W857580621,Unnamed Road Bridge - OSM 857580621,,16.52,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12888,AP_BR_OSM_W857580623,Unnamed Road Bridge - OSM 857580623,,19.06,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12889,AP_BR_OSM_W857580626,Unnamed Road Bridge - OSM 857580626,,21.57,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12890,AP_BR_OSM_W857589084,Unnamed Road Bridge - OSM 857589084,,17.34,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12891,AP_BR_OSM_W858121083,Unnamed Road Bridge - OSM 858121083,,26.4,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12892,AP_BR_OSM_W858121084,Unnamed Road Bridge - OSM 858121084,,24.41,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12893,AP_BR_OSM_W858121086,Unnamed Road Bridge - OSM 858121086,,21.95,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12894,AP_BR_OSM_W858121089,Unnamed Road Bridge - OSM 858121089,,20.82,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12895,AP_BR_OSM_W858121105,Unnamed Road Bridge - OSM 858121105,,16.25,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12896,AP_BR_OSM_W858121123,Unnamed Road Bridge - OSM 858121123,,16.61,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12897,AP_BR_OSM_W858121126,Unnamed Road Bridge - OSM 858121126,,17.21,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12898,AP_BR_OSM_W858131875,Unnamed Road Bridge - OSM 858131875,,9.45,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12899,AP_BR_OSM_W858137907,Unnamed Road Bridge - OSM 858137907,,17.07,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12900,AP_BR_OSM_W863591838,Unnamed Road Bridge - OSM 863591838,,43.64,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12901,AP_BR_OSM_W863591840,Unnamed Road Bridge - OSM 863591840,,37.31,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12902,AP_BR_OSM_W863591842,Unnamed Road Bridge - OSM 863591842,,45.02,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12903,AP_BR_OSM_W869966538,Unnamed Road Bridge - OSM 869966538,,14.06,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12904,AP_BR_OSM_W871047705,Maddikera - Pattikonda - Devanakonda Road,,35.87,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12905,AP_BR_OSM_W871603101,Jarjangi - Pindruvada Road,,16.08,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12906,AP_BR_OSM_W871603392,Unnamed Road Bridge - OSM 871603392,,10.68,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12907,AP_BR_OSM_W871603702,Unnamed Road Bridge - OSM 871603702,,35.62,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12908,AP_BR_OSM_W872104043,Unnamed Pedestrian Bridge - OSM 872104043,,38.02,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12909,AP_BR_OSM_W872104056,Narasaraopet Guntur Road,,336.33,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
12910,AP_BR_OSM_W874509722,Unnamed Road Bridge - OSM 874509722,,262.88,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12911,AP_BR_OSM_W874516273,Unnamed Road Bridge - OSM 874516273,,11.59,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12912,AP_BR_OSM_W874516274,Unnamed Road Bridge - OSM 874516274,,16.64,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12913,AP_BR_OSM_W874517208,Unnamed Road Bridge - OSM 874517208,,9.87,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12914,AP_BR_OSM_W874543487,Unnamed Road Bridge - OSM 874543487,,15.64,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12915,AP_BR_OSM_W874543489,Unnamed Road Bridge - OSM 874543489,,14.76,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12916,AP_BR_OSM_W874543491,Unnamed Road Bridge - OSM 874543491,,15.95,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12917,AP_BR_OSM_W874543495,Unnamed Road Bridge - OSM 874543495,,13.94,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12918,AP_BR_OSM_W874543498,Unnamed Road Bridge - OSM 874543498,,4.31,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12919,AP_BR_OSM_W874543500,Unnamed Road Bridge - OSM 874543500,,7.41,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12920,AP_BR_OSM_W874543502,Unnamed Road Bridge - OSM 874543502,,15.29,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12921,AP_BR_OSM_W874543513,S D Naidupeta Village Road,,13.66,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12922,AP_BR_OSM_W874910292,Kalingapatnam - Srikakulam - Parvathipuram Road,,29.52,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12923,AP_BR_OSM_W874921787,Unnamed Road Bridge - OSM 874921787,,8.31,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12924,AP_BR_OSM_W874923196,Unnamed Road Bridge - OSM 874923196,,3.59,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12925,AP_BR_OSM_W874923200,Unnamed Road Bridge - OSM 874923200,,4.96,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12926,AP_BR_OSM_W874938270,Unnamed Road Bridge - OSM 874938270,,16.28,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12927,AP_BR_OSM_W874949738,Unnamed Road Bridge - OSM 874949738,,13.04,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12928,AP_BR_OSM_W874951759,Unnamed Road Bridge - OSM 874951759,,16.17,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12929,AP_BR_OSM_W874955041,Unnamed Road Bridge - OSM 874955041,,14.04,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12930,AP_BR_OSM_W874955042,Unnamed Road Bridge - OSM 874955042,,12.14,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12931,AP_BR_OSM_W874977830,Unnamed Road Bridge - OSM 874977830,,14.96,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12932,AP_BR_OSM_W875000012,Unnamed Road Bridge - OSM 875000012,,21.77,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12933,AP_BR_OSM_W875010793,Unnamed Road Bridge - OSM 875010793,,7.04,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12934,AP_BR_OSM_W875017718,Unnamed Road Bridge - OSM 875017718,,20.87,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12935,AP_BR_OSM_W875017720,Unnamed Road Bridge - OSM 875017720,,20.91,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12936,AP_BR_OSM_W875017722,Unnamed Road Bridge - OSM 875017722,,21.84,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12937,AP_BR_OSM_W875020378,Unnamed Road Bridge - OSM 875020378,,29.54,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12938,AP_BR_OSM_W875020380,Unnamed Road Bridge - OSM 875020380,,68.12,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12939,AP_BR_OSM_W875057556,Unnamed Road Bridge - OSM 875057556,,21.97,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12940,AP_BR_OSM_W875061836,Unnamed Road Bridge - OSM 875061836,,18.56,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12941,AP_BR_OSM_W875079152,Unnamed Road Bridge - OSM 875079152,,13.43,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
12942,AP_BR_OSM_W875087792,Unnamed Road Bridge - OSM 875087792,,5.48,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
